Year,Season,District,Paddy_Variety,Pest,Incidence_percent,Severity,Paddy_Age_Stage,Paddy_Age_Days,How_to_Reduce,Recommended_Fertilizers,Symptoms,How_to_Identify,Weather_Conditions,Soil_Conditions,Avg_Temp_C,Rainfall_mm,Humidity_%,Soil_pH,Soil_Moisture_%,Soil_Type,Organic_Matter_%
2020,Yala,Polonnaruwa,At 303,Paddy Bug,10.2,Moderate,Flowering - Grain filling,60-90,"Use sweep nets, neem sprays, maintain clean bunds.",Balanced fertilizer; avoid excess nitrogen.,,,Weather data not available,Soil data not available,28.19274982,132.517463,76.0259344,6.01,73.67791346,Reddish Brown Earth,2.201570372
2020,Yala,Polonnaruwa,BG 358,Rice Gall Midge,28.3,High,Seedling - Early tillering,0-25,"Use resistant varieties, remove weeds; apply Carbofuran at planting if severe.",Use basal NPK and add Potash.,,,Weather data not available,Soil data not available,30.38286409,89.47689352,70.39686529,6.58,78.07882732,Reddish Brown Earth,3.7962898
2020,Yala,Polonnaruwa,At 303,Rice Gall Midge,8.6,Low,Seedling - Early tillering,0-25,"Use resistant varieties, remove weeds; apply Carbofuran at planting if severe.",Use basal NPK and add Potash.,,,Weather data not available,Soil data not available,28.71327327,54.88194682,74.79634419,6.9,76.26380816,Reddish Brown Earth,2.552565626
2020,Yala,Polonnaruwa,Suwandel,Rice Leaf-folder,24,Moderate,Tillering - Booting,20-55,"Encourage predators, use light traps; apply Chlorantraniliprole if high damage.",Standard NPK + Zinc.,"Folded leaves, scraped leaf tissues, white streaks, reduced photosynthesis.",Inspect leaves for folding; open folds to find larvae inside.,"Moderate rainfall, cloudy warm weather","Well-drained soil, high nitrogen increases impact",29.38543484,125.3150298,77.13497687,6.12,78.97673128,Reddish Brown Earth,3.429733396
2020,Yala,Polonnaruwa,BG 358,Rice Leaf-folder,18.8,Moderate,Tillering - Booting,20-55,"Encourage predators, use light traps; apply Chlorantraniliprole if high damage.",Standard NPK + Zinc.,"Folded leaves, scraped leaf tissues, white streaks, reduced photosynthesis.",Inspect leaves for folding; open folds to find larvae inside.,"Moderate rainfall, cloudy warm weather","Well-drained soil, high nitrogen increases impact",30.5289222,57.70008699,67.43232917,6.77,64.54547778,Alluvial Soil,3.307242459
2020,Yala,Polonnaruwa,At 303,Rice Leaf-folder,8.5,Low,Tillering - Booting,20-55,"Encourage predators, use light traps; apply Chlorantraniliprole if high damage.",Standard NPK + Zinc.,"Folded leaves, scraped leaf tissues, white streaks, reduced photosynthesis.",Inspect leaves for folding; open folds to find larvae inside.,"Moderate rainfall, cloudy warm weather","Well-drained soil, high nitrogen increases impact",32.20102232,112.2597597,65.89057655,6.64,79.61751998,Alluvial Soil,2.921799977
2020,Yala,Polonnaruwa,Suwandel,Sheath Blight,3.7,Low,Late tillering - Booting,30-55,"Improve air circulation, avoid dense planting; apply Hexaconazole or Validamycin.",Reduce nitrogen; apply Potash to strengthen plants.,"Oval lesions on leaf sheath, greyish-white patches, rapid spread during humid conditions.",Look for fungal lesions on lower sheath; check for spreading patches in humid fields.,"Very high humidity, dense canopy, continuous wetness","Poor drainage, high organic matter",32.70245725,81.92702572,68.20463796,7.41,72.63489559,Alluvial Soil,2.836576768
2020,Yala,Polonnaruwa,Bg 94-1,Sheath Blight,12.3,Moderate,Late tillering - Booting,30-55,"Improve air circulation, avoid dense planting; apply Hexaconazole or Validamycin.",Reduce nitrogen; apply Potash to strengthen plants.,"Oval lesions on leaf sheath, greyish-white patches, rapid spread during humid conditions.",Look for fungal lesions on lower sheath; check for spreading patches in humid fields.,"Very high humidity, dense canopy, continuous wetness","Poor drainage, high organic matter",29.24214142,111.905817,70.32169356,7.15,70.90586292,Alluvial Soil,3.521903411
2021,Maha,Anuradhapura,Suwandel,Brown Planthopper (BPH),12,Moderate,Tillering - Panicle initiation,20-50,"Use resistant varieties, proper spacing, avoid excess nitrogen; apply Buprofezin/Imidacloprid if needed.",Balanced NPK; reduce excess urea; add organic matter.,"Hopperburn patches, yellowing leaves, stunted growth, wilting.",Check base of the plant for clusters of hoppers; tap plant to see hoppers jump.,"High humidity, low rainfall, high temperature (28–32°C)","Waterlogged fields, excess nitrogen fertilizers",25.51316608,299.3704364,83.95439699,5.58,76.33797276,Low Humic Gley,2.975483724
2021,Maha,Anuradhapura,BG 358,Brown Planthopper (BPH),22.4,Moderate,Tillering - Panicle initiation,20-50,"Use resistant varieties, proper spacing, avoid excess nitrogen; apply Buprofezin/Imidacloprid if needed.",Balanced NPK; reduce excess urea; add organic matter.,"Hopperburn patches, yellowing leaves, stunted growth, wilting.",Check base of the plant for clusters of hoppers; tap plant to see hoppers jump.,"High humidity, low rainfall, high temperature (28–32°C)","Waterlogged fields, excess nitrogen fertilizers",25.5961746,230.3300633,83.30488415,5.86,63.7305974,Low Humic Gley,3.560496751
2021,Maha,Anuradhapura,At 303,Brown Planthopper (BPH),22.4,Moderate,Tillering - Panicle initiation,20-50,"Use resistant varieties, proper spacing, avoid excess nitrogen; apply Buprofezin/Imidacloprid if needed.",Balanced NPK; reduce excess urea; add organic matter.,"Hopperburn patches, yellowing leaves, stunted growth, wilting.",Check base of the plant for clusters of hoppers; tap plant to see hoppers jump.,"High humidity, low rainfall, high temperature (28–32°C)","Waterlogged fields, excess nitrogen fertilizers",27.30434716,320.6829587,85.47184149,6.16,84.16293572,Low Humic Gley,3.856285768
2021,Maha,Anuradhapura,Bg 94-1,Paddy Bug,17.1,Moderate,Flowering - Grain filling,60-90,"Use sweep nets, neem sprays, maintain clean bunds.",Balanced fertilizer; avoid excess nitrogen.,,,Weather data not available,Soil data not available,26.52614918,272.5130035,88.15476426,6.72,79.57025156,Reddish Brown Earth,2.0777815
2021,Maha,Anuradhapura,BG 358,Rice Gall Midge,18.2,Moderate,Seedling - Early tillering,0-25,"Use resistant varieties, remove weeds; apply Carbofuran at planting if severe.",Use basal NPK and add Potash.,,,Weather data not available,Soil data not available,26.45712345,341.5633124,75.5304886,6.29,73.17761625,Reddish Brown Earth,2.138197606
2021,Maha,Anuradhapura,Bg 94-1,Rice Gall Midge,11.8,Moderate,Seedling - Early tillering,0-25,"Use resistant varieties, remove weeds; apply Carbofuran at planting if severe.",Use basal NPK and add Potash.,,,Weather data not available,Soil data not available,26.58073904,288.327649,76.43441478,5.8,81.61614853,Low Humic Gley,2.128481571
2021,Maha,Anuradhapura,At 303,Rice Gall Midge,7.7,Low,Seedling - Early tillering,0-25,"Use resistant varieties, remove weeds; apply Carbofuran at planting if severe.",Use basal NPK and add Potash.,,,Weather data not available,Soil data not available,29.10682929,277.7244363,87.9895723,6.94,66.95175282,Reddish Brown Earth,2.498297615
2021,Maha,Anuradhapura,Suwandel,Rice Leaf-folder,20.3,Moderate,Tillering - Booting,20-55,"Encourage predators, use light traps; apply Chlorantraniliprole if high damage.",Standard NPK + Zinc.,"Folded leaves, scraped leaf tissues, white streaks, reduced photosynthesis.",Inspect leaves for folding; open folds to find larvae inside.,"Moderate rainfall, cloudy warm weather","Well-drained soil, high nitrogen increases impact",29.83416737,213.9961743,78.51346945,6.1,62.554569,Low Humic Gley,3.733063595
2021,Maha,Anuradhapura,At 303,Rice Leaf-folder,15.1,Moderate,Tillering - Booting,20-55,"Encourage predators, use light traps; apply Chlorantraniliprole if high damage.",Standard NPK + Zinc.,"Folded leaves, scraped leaf tissues, white streaks, reduced photosynthesis.",Inspect leaves for folding; open folds to find larvae inside.,"Moderate rainfall, cloudy warm weather","Well-drained soil, high nitrogen increases impact",26.75070821,223.2858753,82.08520677,6.48,82.6264638,Reddish Brown Earth,2.465305458
2021,Maha,Anuradhapura,Suwandel,Sheath Blight,19.1,Moderate,Late tillering - Booting,30-55,"Improve air circulation, avoid dense planting; apply Hexaconazole or Validamycin.",Reduce nitrogen; apply Potash to strengthen plants.,"Oval lesions on leaf sheath, greyish-white patches, rapid spread during humid conditions.",Look for fungal lesions on lower sheath; check for spreading patches in humid fields.,"Very high humidity, dense canopy, continuous wetness","Poor drainage, high organic matter",27.63685899,309.5596607,88.10624355,6.25,77.06520559,Reddish Brown Earth,3.123906423
2021,Maha,Anuradhapura,BG 358,Sheath Blight,20.6,Moderate,Late tillering - Booting,30-55,"Improve air circulation, avoid dense planting; apply Hexaconazole or Validamycin.",Reduce nitrogen; apply Potash to strengthen plants.,"Oval lesions on leaf sheath, greyish-white patches, rapid spread during humid conditions.",Look for fungal lesions on lower sheath; check for spreading patches in humid fields.,"Very high humidity, dense canopy, continuous wetness","Poor drainage, high organic matter",25.05979314,245.5171829,89.0263341,5.89,80.54000386,Low Humic Gley,2.191865296
2021,Maha,Anuradhapura,Bg 94-1,Sheath Blight,8.6,Low,Late tillering - Booting,30-55,"Improve air circulation, avoid dense planting; apply Hexaconazole or Validamycin.",Reduce nitrogen; apply Potash to strengthen plants.,"Oval lesions on leaf sheath, greyish-white patches, rapid spread during humid conditions.",Look for fungal lesions on lower sheath; check for spreading patches in humid fields.,"Very high humidity, dense canopy, continuous wetness","Poor drainage, high organic matter",29.25812008,312.7904404,82.78238908,6.57,77.46580114,Reddish Brown Earth,2.809571609
2021,Maha,Hambantota,Bg 94-1,Brown Planthopper (BPH),12.9,Moderate,Tillering - Panicle initiation,20-50,"Use resistant varieties, proper spacing, avoid excess nitrogen; apply Buprofezin/Imidacloprid if needed.",Balanced NPK; reduce excess urea; add organic matter.,"Hopperburn patches, yellowing leaves, stunted growth, wilting.",Check base of the plant for clusters of hoppers; tap plant to see hoppers jump.,"High humidity, low rainfall, high temperature (28–32°C)","Waterlogged fields, excess nitrogen fertilizers",29.22569784,325.5487296,83.91890886,6.73,72.04462846,Reddish Brown Earth,2.84438864
2021,Maha,Hambantota,At 303,Brown Planthopper (BPH),12.7,Moderate,Tillering - Panicle initiation,20-50,"Use resistant varieties, proper spacing, avoid excess nitrogen; apply Buprofezin/Imidacloprid if needed.",Balanced NPK; reduce excess urea; add organic matter.,"Hopperburn patches, yellowing leaves, stunted growth, wilting.",Check base of the plant for clusters of hoppers; tap plant to see hoppers jump.,"High humidity, low rainfall, high temperature (28–32°C)","Waterlogged fields, excess nitrogen fertilizers",27.91423932,202.572324,77.44828471,7.6,61.00460567,Regosols,3.738248273
2021,Maha,Hambantota,At 303,Paddy Bug,10.9,Moderate,Flowering - Grain filling,60-90,"Use sweep nets, neem sprays, maintain clean bunds.",Balanced fertilizer; avoid excess nitrogen.,,,Weather data not available,Soil data not available,26.30664439,309.5979885,86.68699647,6.66,74.05653422,Reddish Brown Earth,3.573053075
2021,Maha,Hambantota,Suwandel,Rice Gall Midge,18.6,Moderate,Seedling - Early tillering,0-25,"Use resistant varieties, remove weeds; apply Carbofuran at planting if severe.",Use basal NPK and add Potash.,,,Weather data not available,Soil data not available,25.58078808,235.1291768,88.22405457,7.69,70.27549615,Regosols,2.260258642
2021,Maha,Hambantota,BG 358,Rice Gall Midge,13.7,Moderate,Seedling - Early tillering,0-25,"Use resistant varieties, remove weeds; apply Carbofuran at planting if severe.",Use basal NPK and add Potash.,,,Weather data not available,Soil data not available,29.58166929,277.4810763,89.56685528,7.08,64.69632966,Regosols,3.305306269
2021,Maha,Hambantota,Bg 94-1,Rice Gall Midge,27.4,High,Seedling - Early tillering,0-25,"Use resistant varieties, remove weeds; apply Carbofuran at planting if severe.",Use basal NPK and add Potash.,,,Weather data not available,Soil data not available,28.91492578,343.7405483,77.32718447,7.55,67.12576183,Regosols,3.724278361
2021,Maha,Hambantota,Suwandel,Rice Leaf-folder,8.2,Low,Tillering - Booting,20-55,"Encourage predators, use light traps; apply Chlorantraniliprole if high damage.",Standard NPK + Zinc.,"Folded leaves, scraped leaf tissues, white streaks, reduced photosynthesis.",Inspect leaves for folding; open folds to find larvae inside.,"Moderate rainfall, cloudy warm weather","Well-drained soil, high nitrogen increases impact",28.19955639,339.402744,86.30094454,7.74,71.44411283,Regosols,3.124332951
2021,Maha,Hambantota,BG 358,Rice Leaf-folder,19.5,Moderate,Tillering - Booting,20-55,"Encourage predators, use light traps; apply Chlorantraniliprole if high damage.",Standard NPK + Zinc.,"Folded leaves, scraped leaf tissues, white streaks, reduced photosynthesis.",Inspect leaves for folding; open folds to find larvae inside.,"Moderate rainfall, cloudy warm weather","Well-drained soil, high nitrogen increases impact",28.0391846,273.1917412,80.6515754,6.74,77.32991629,Regosols,3.232435346
2021,Maha,Hambantota,Bg 94-1,Rice Leaf-folder,17.6,Moderate,Tillering - Booting,20-55,"Encourage predators, use light traps; apply Chlorantraniliprole if high damage.",Standard NPK + Zinc.,"Folded leaves, scraped leaf tissues, white streaks, reduced photosynthesis.",Inspect leaves for folding; open folds to find larvae inside.,"Moderate rainfall, cloudy warm weather","Well-drained soil, high nitrogen increases impact",25.36037205,345.1829043,83.40097901,7.63,72.80410748,Regosols,2.335785461
2021,Maha,Hambantota,At 303,Rice Leaf-folder,14.1,Moderate,Tillering - Booting,20-55,"Encourage predators, use light traps; apply Chlorantraniliprole if high damage.",Standard NPK + Zinc.,"Folded leaves, scraped leaf tissues, white streaks, reduced photosynthesis.",Inspect leaves for folding; open folds to find larvae inside.,"Moderate rainfall, cloudy warm weather","Well-drained soil, high nitrogen increases impact",29.09246341,235.0534103,79.24116339,6.69,75.27714834,Reddish Brown Earth,2.286731622
2021,Maha,Hambantota,Suwandel,Sheath Blight,9.1,Low,Late tillering - Booting,30-55,"Improve air circulation, avoid dense planting; apply Hexaconazole or Validamycin.",Reduce nitrogen; apply Potash to strengthen plants.,"Oval lesions on leaf sheath, greyish-white patches, rapid spread during humid conditions.",Look for fungal lesions on lower sheath; check for spreading patches in humid fields.,"Very high humidity, dense canopy, continuous wetness","Poor drainage, high organic matter",28.570876,240.974372,76.68274449,6.68,69.0948649,Regosols,2.344862603
2021,Maha,Hambantota,BG 358,Sheath Blight,12.6,Moderate,Late tillering - Booting,30-55,"Improve air circulation, avoid dense planting; apply Hexaconazole or Validamycin.",Reduce nitrogen; apply Potash to strengthen plants.,"Oval lesions on leaf sheath, greyish-white patches, rapid spread during humid conditions.",Look for fungal lesions on lower sheath; check for spreading patches in humid fields.,"Very high humidity, dense canopy, continuous wetness","Poor drainage, high organic matter",28.07381441,325.1972506,86.4504284,6.54,67.56245993,Reddish Brown Earth,2.01709924
2021,Maha,Kurunegala,Suwandel,Brown Planthopper (BPH),6.8,Low,Tillering - Panicle initiation,20-50,"Use resistant varieties, proper spacing, avoid excess nitrogen; apply Buprofezin/Imidacloprid if needed.",Balanced NPK; reduce excess urea; add organic matter.,"Hopperburn patches, yellowing leaves, stunted growth, wilting.",Check base of the plant for clusters of hoppers; tap plant to see hoppers jump.,"High humidity, low rainfall, high temperature (28–32°C)","Waterlogged fields, excess nitrogen fertilizers",28.03959304,316.3100263,80.09306594,5.21,65.85718616,Lateritic Soil,3.794547966
